===== activity-start intents (ActivityTaskManager / ActivityManager) =====
--------- beginning of system
09-22 20:02:52.195 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.195 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.195 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.195 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.196 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.197 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:52.198 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
--------- beginning of main
09-22 20:02:52.230  2042  5942 I sensors-hal: handle_sns_std_sensor_event:409, [SSC_LIGHT] P: 26(26),c:8,b:58,m:13,cl:1,l:26,s:25,l0:2272,l1:0,s0:2115,s1:0,acl:1,opr:0.07,f(r):93,u(bl):100,if:0,wi:0,si:4,po:0(N:0)
09-22 20:02:52.471  4718  4718 I wpa_sslib: cmd: GETNCHOMODE
09-22 20:02:52.472  4718  4718 I wpa_sslib: Response: GETNCHOMODE 0
09-22 20:02:52.474  2997  4630 D SemStrongRssiRoaming:  Cancel partial scan
09-22 20:02:52.595  7526  7526 I SDHMS:LOAD: type: LoadsFreqs, value: 4:0:0:779135:3398400:672000:777983:2572800:499200:231:231:231
09-22 20:02:52.651  2997 11787 D BSOHChargingDataCollector:  BSOH Sys-servce ... 
09-22 20:02:52.651  2997 11787 D BSOHChargingDataCollector: performBatteryWork++
09-22 20:02:52.651  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.MainBattery@72be4db
09-22 20:02:52.671  2997 11787 D BSOHChargingDataCollector: 1 	 BattData addData data : BattData { voltage:4.186, current:0.074, soc:0.87, temperature:35.0, status:2, timestamp:1790128972671, voltage_chg:0.0}
09-22 20:02:52.672  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.SubBattery@9cd5b78
09-22 20:02:52.692  2997 11787 D BSOHChargingDataCollector: 2 	 BattData addData data : BattData { voltage:4.222, current:0.152, soc:0.87, temperature:35.0, status:2, timestamp:1790128972691, voltage_chg:4.24}
09-22 20:02:52.692  2997 11787 D BSOHChargingDataCollector: performBatteryWork--
09-22 20:02:52.739  2997  3063 D PowerManagerService: [api] setMasterBrightnessLimit : lowerLimit : -1  upperLimit : 1275  mMasterBrightnessLimitPeriod : 200 (uid: 1000 pid: 7526)
09-22 20:02:52.739  2997  3190 D PowerManagerService: [api] BrightnessLimitRunnable done
09-22 20:02:52.850  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
09-22 20:02:52.850  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK ON
09-22 20:02:52.851  2037  6852 D vendor.qti.bluetooth@1.1-wake_lock: Acquire wakelock is acquired 
09-22 20:02:52.851  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
09-22 20:02:52.859  5960  6864 I ScanController: onScanResult to scannerId: 2- eventType=0x1b, addressType=0, address=XX:XX:XX:XX:D0:B5, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-91, periodicAdvInt=0x0
09-22 20:02:52.860  5960  6864 E BluetoothRemoteDevices: Remote class is UNCATEGORIZED
09-22 20:02:52.896  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
09-22 20:02:52.897  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK OFF
09-22 20:02:53.048  2037  6430 D vendor.qti.bluetooth@1.1-wake_lock: Release wakelock is released 
09-22 20:02:53.107 14160 14160 I adbd    : adbd service requested 'shell,v2,TERM=xterm-256color,raw:run-as com.omnipizza.app true'
09-22 20:02:53.250  1214  1214 D io_stats: !@   8,0 r 374469 10354124 w 140936 3186740 d 33967 2489536 f 6002 12634 iot 86744 0 th 0 0 0 pt 0 inp 0 0 18957.826
09-22 20:02:53.250  1214  1214 D io_stats: !@ Write_top(KB): kworker/u16:2(25718) 40 system_server(2997) 4
09-22 20:02:53.386  2997  7129 D WindowManager: captureDisplay
09-22 20:02:53.386  2997  7129 I SurfaceComposerClient: captureLayers:childrenOnly:1, sync:0
09-22 20:02:53.393  2151  2744 I SurfaceFlinger: Capture layer list: 	 com.omnipizza.app/com.omnipizza.app.MainActivity$_28202#367(preserveDisplayColors:0)
09-22 20:02:53.393  2151  2744 I SurfaceFlinger: Capture layer list: 	 StatusBar$_4858#132(preserveDisplayColors:0)
09-22 20:02:53.393  2151  2744 I SurfaceFlinger: Capture layer list: 	 com.sec.android.app.launcher/com.samsung.app.honeyspace.edge.edgepanel.app.CocktailBarService$_5378#257(preserveDisplayColors:0)
09-22 20:02:53.393  2151  2744 I SurfaceFlinger: Capture layer list: 	 NavigationBar0$_4858#130(preserveDisplayColors:0)
09-22 20:02:53.393  2151  2366 D SurfaceFlinger: [SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer ScreenCaptureFillLayer at index 0
09-22 20:02:53.393  2151  2366 D SurfaceFlinger: [SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer com.omnipizza.app/com.omnipizza.app.MainActivity$_28202#367 at index 1
09-22 20:02:53.394  2151  2366 D SurfaceFlinger: [SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer StatusBar$_4858#132 at index 2
09-22 20:02:53.394  2151  2366 D SurfaceFlinger: [SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer com.sec.android.app.launcher/com.samsung.app.honeyspace.edge.edgepanel.app.CocktailBarService$_5378#257 at index 3
09-22 20:02:53.394  2151  2366 D SurfaceFlinger: [SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer NavigationBar0$_4858#130 at index 4
09-22 20:02:53.405 25882 25920 W qdgralloc: getInterlacedFlag: getMetaData returned 3, defaulting to interlaced_flag = 0
09-22 20:02:53.653  2997 11787 D BSOHChargingDataCollector:  BSOH Sys-servce ... 
09-22 20:02:53.653  2997 11787 D BSOHChargingDataCollector: performBatteryWork++
09-22 20:02:53.653  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.MainBattery@72be4db
09-22 20:02:53.673  2997 11787 D BSOHChargingDataCollector: 1 	 BattData addData data : BattData { voltage:4.186, current:-0.179, soc:0.87, temperature:35.0, status:2, timestamp:1790128973672, voltage_chg:0.0}
09-22 20:02:53.673  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.SubBattery@9cd5b78
09-22 20:02:53.693  2997 11787 D BSOHChargingDataCollector: 2 	 BattData addData data : BattData { voltage:4.223, current:-0.445, soc:0.87, temperature:35.0, status:2, timestamp:1790128973692, voltage_chg:4.205}
09-22 20:02:53.693  2997 11787 D BSOHChargingDataCollector: performBatteryWork--
09-22 20:02:54.454 14160 14160 I adbd    : adbd service requested 'shell,v2,TERM=xterm-256color,raw:dumpsys window displays'
09-22 20:02:54.503 28770 28770 W libbinder.BackendUnifiedServiceManager: Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: window
09-22 20:02:54.654  2997 11787 D BSOHChargingDataCollector:  BSOH Sys-servce ... 
09-22 20:02:54.654  2997 11787 D BSOHChargingDataCollector: performBatteryWork++
09-22 20:02:54.654  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.MainBattery@72be4db
09-22 20:02:54.672  2997 11787 D BSOHChargingDataCollector: 1 	 BattData addData data : BattData { voltage:4.186, current:0.069, soc:0.87, temperature:35.0, status:2, timestamp:1790128974672, voltage_chg:0.0}
09-22 20:02:54.673  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.SubBattery@9cd5b78
09-22 20:02:54.693  2997 11787 D BSOHChargingDataCollector: 2 	 BattData addData data : BattData { voltage:4.223, current:0.157, soc:0.87, temperature:35.0, status:2, timestamp:1790128974692, voltage_chg:4.238}
09-22 20:02:54.693  2997 11787 D BSOHChargingDataCollector: performBatteryWork--
09-22 20:02:54.711  2997  6937 D SemWifiUsabilityStatsMonitor: onWifiUsabilityStats - seqNum 6250, isSameBssidAndFreq true
09-22 20:02:54.718  2997  4626 D SGM:GameManager: identifyGamePackage. com.omnipizza.app, mCurrentUserId: 0, callingMethodInfo: com.samsung.android.game.SemGameManager.isGamePackage(SemGameManager.java:106)
09-22 20:02:54.718  2997  4626 D SGM:SemGameManager: isGamePackage(), pkgName=com.omnipizza.app, ret=false
09-22 20:02:54.728  2151  2744 I SurfaceFlinger: Current= 120, Period= 120, Distance= 0
09-22 20:02:54.731  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
09-22 20:02:54.731  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK ON
09-22 20:02:54.731  2037  6852 D vendor.qti.bluetooth@1.1-wake_lock: Acquire wakelock is acquired 
09-22 20:02:54.731  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
09-22 20:02:54.736  2151  2744 I SurfaceFlinger: Current= 120, Period= 120, Distance= 120
09-22 20:02:54.738  5960  6864 I ScanController: onScanResult to scannerId: 3- eventType=0x1b, addressType=1, address=XX:XX:XX:XX:89:76, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-85, periodicAdvInt=0x0
09-22 20:02:54.738  5960  6864 W BluetoothRemoteDevices: Address type mismatch for XX:XX:XX:XX:89:76, new type: 1
09-22 20:02:54.738  5960  6864 E BluetoothRemoteDevices: Remote class is UNCATEGORIZED
09-22 20:02:54.741  5239 12924 I NearbyDiscovery: (REDACTED) BloomFilterAdvManager: Detected bloom filter but too far away, ignoring. %sm, %s
09-22 20:02:54.775  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
09-22 20:02:54.775  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK OFF
09-22 20:02:54.906  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_WAKE_IND: 0xFD
09-22 20:02:54.906  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK ON
09-22 20:02:54.906  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Writing IBS_WAKE_ACK
09-22 20:02:54.910  5960  6864 I ScanController: onScanResult to scannerId: 5- eventType=0x1b, addressType=0, address=XX:XX:XX:XX:0B:BD, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-57, periodicAdvInt=0x0
09-22 20:02:54.910  5960  6864 E BluetoothRemoteDevices: Remote class is UNCATEGORIZED
09-22 20:02:54.914 11949 26542 I [-0600]oneconnect[1.8.47.24_01][BEACON_MANAGER_CONTROL_SERVICE]: BeaconManagerControlService.reserveStopService - Setting timer to stop service in 180000ms
09-22 20:02:54.915 11949 26542 I [-0600]oneconnect[1.8.47.24_01][BEACON_MANAGER_CONTROL_SERVICE]: TvOcfParser.onReceive - TV Popup Onboarding is skipped - ($)
09-22 20:02:54.918  5960  6864 I ScanController: onScanResult to scannerId: 5- eventType=0x1b, addressType=0, address=XX:XX:XX:XX:0B:BD, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-57, periodicAdvInt=0x0
09-22 20:02:54.918  5960  6864 E BluetoothRemoteDevices: Remote class is UNCATEGORIZED
09-22 20:02:54.957  2037  6852 I vendor.qti.bluetooth@1.1-ibs_handler: ProcessIbsCmd: Received IBS_SLEEP_IND: 0xFE
09-22 20:02:54.957  2037  6852 D vendor.qti.bluetooth@1.1-ibs_handler: SerialClockVote: vote for UART CLK OFF
09-22 20:02:55.107  2037  6430 D vendor.qti.bluetooth@1.1-wake_lock: Release wakelock is released 
09-22 20:02:55.450 14160 14160 I adbd    : adbd service requested 'shell,v2,TERM=xterm-256color,raw:dumpsys package com.omnipizza.app'
09-22 20:02:55.476  4718  4718 I wpa_sslib: cmd: GETNCHOMODE
09-22 20:02:55.477  4718  4718 I wpa_sslib: Response: GETNCHOMODE 0
09-22 20:02:55.480  2997  4630 D SemStrongRssiRoaming:  Cancel partial scan
09-22 20:02:55.505 28774 28774 W libbinder.BackendUnifiedServiceManager: Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: package
09-22 20:02:55.516 25954 28070 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~4G_oWFp0XkzbSrP8ly6vIw==/com.omnipizza.app-lwAfp0LKAn3xQtl1IssAZA==/oat/arm64/base.odex) is kOatUpToDate with filter 'verify' executable 'false'
09-22 20:02:55.517  2997  7129 D PU_Storage: Load {"com.samsung.android.calendar":[2,1,1,18,18,18,0],"com.android.settings":[4,2,17,18,18,18,1],"com.sec.android.easyMover":[18,3,2,18,18,18,2],"com.sec.android.app.clockpackage":[18,4,3,18,18,18,3],"com.sec.android.app.camera":[18,5,4,18,18,18,4],"com.samsung.android.wonderland.wallpaper":[18,6,5,18,18,18,5],"com.samsung.android.app.spage":[18,7,6,18,18,18,6],"com.samsung.android.app.routines":[18,8,7,18,18,18,7],"com.samsung.android.app.reminder":[18,9,8,18,18,18,8],"com.samsung.android.app.notes":[18,10,9,18,18,18,9],"com.samsung.android.app.contacts":[18,11,10,18,18,18,10],"com.hdi.idriving.drivingapp":[18,12,11,18,18,18,11],"com.google.android.googlequicksearchbox":[18,13,12,18,18,18,12],"com.google.android.apps.tachyon":[18,14,13,18,18,18,13],"com.google.android.apps.photos":[18,15,14,18,18,18,14],"com.google.android.apps.messaging":[18,16,15,18,18,18,15],"com.android.vending":[18,17,16,18,18,18,16],"com.samsung.android.app.find":[18,18,18,18,18,18,17],"com.samsung.android.dialer":[18,18,18,18,18,18,18],"com.samsung.android.messaging":[18,18,18,18,18,18,19]}
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.calendar
09-22 20:02:55.517  2997  7129 D PU_Storage: com.android.settings
09-22 20:02:55.517  2997  7129 D PU_Storage: com.sec.android.easyMover
09-22 20:02:55.517  2997  7129 D PU_Storage: com.sec.android.app.clockpackage
09-22 20:02:55.517  2997  7129 D PU_Storage: com.sec.android.app.camera
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.wonderland.wallpaper
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.spage
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.routines
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.reminder
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.notes
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.contacts
09-22 20:02:55.517  2997  7129 D PU_Storage: com.hdi.idriving.drivingapp
09-22 20:02:55.517  2997  7129 D PU_Storage: com.google.android.googlequicksearchbox
09-22 20:02:55.517  2997  7129 D PU_Storage: com.google.android.apps.tachyon
09-22 20:02:55.517  2997  7129 D PU_Storage: com.google.android.apps.photos
09-22 20:02:55.517  2997  7129 D PU_Storage: com.google.android.apps.messaging
09-22 20:02:55.517  2997  7129 D PU_Storage: com.android.vending
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.app.find
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.dialer
09-22 20:02:55.517  2997  7129 D PU_Storage: com.samsung.android.messaging
09-22 20:02:55.526  2548  2562 I installd: Number of extents: 187
09-22 20:02:55.591 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.591 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.592 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.592 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.592 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.592 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.593 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.593 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.593 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.593 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.594 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.594 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.595 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.595 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.595 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.595 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.596 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.596 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.596 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.597 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.597 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.597 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.598 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.598 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.598 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.598 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.599 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.599 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.599 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.600 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.601 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.601 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.602 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.602 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.602 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.603 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.603 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.604 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.604 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.605 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.605 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.606 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.607 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.607 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.607 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.607 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.608 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.609 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.609 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.609 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.609 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.610 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.610 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.610 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.611 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.611 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.611 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.611 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.611 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.612 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.612 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.612 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.613 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.614 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.614 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.614 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.615 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.615 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.615 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.615 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.615 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.616 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.616 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.616 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.616 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.616 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.617 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.617 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.618 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.618 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.618 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.618 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.619 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.619 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.620 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.620 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.620 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.620 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
